GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0100000US,,United States,,331,Primary metal manufacturing,,2008,420866,1,22725945,7855984,1,3092692,752682,788918,3221691,330566,696498,16201235,189659188,1,170136832,2817349,3328027,6410419,1,138821287,6966561,1,4188734,575392,282622609,1,275971047,37053791,6651562,3418390,1082505,2150667,91708700,1,34465219,1,9775858,1,9318731,1,15370630,1,33880805,10432735,9964279,13483791,10009445,1,1320492,8688953,119100,243690,8326163,5779596,1,1080160,1,382259,697900,20155141,1,982656,86204,57359,110621,118911,3558839,762351,68324,990204,692649,12727023
0100000US,,United States,,3311,Iron and steel mills and ferroalloy manufacturing,,2009,98204,1,6035673,2255595,1,1026608,183303,134371,911312,78479,150328,4465725,47378839,1,41328757,671095,939131,2211546,1,44566747,2228309,1,2511504,,63865184,1,62372330,6925111,1492855,453136,216478,823241,14611783,1,11847313,1,3497778,1,2567673,1,5781862,1,16793040,4463635,3465193,8864211,2991069,1,450966,2540103,12677,32800,2494626,2445458,1,227369,1,37851,189519,6556174,1,216701,15289,111352,70517,28267,1158266,286589,9978,287057,222011,4150147
0100000US,,United States,,3311,Iron and steel mills and ferroalloy manufacturing,,2008,110240,1,7698407,2712886,1,1014007,276294,352000,1070585,88193,188357,5870112,82961577,1,74483415,409382,1233997,3874947,1,57436943,2959836,1,3092244,,126708326,1,124922907,18723434,1785419,369159,251462,1164797,43261573,1,16466695,1,4335014,2,3478159,1,8653523,1,14866453,4563236,3675115,6628102,4506046,1,573758,3932289,20907,39028,3872354,2336560,1,473478,2,41474,432004,10450732,2,595981,24114,16570,58680,33015,2003871,367302,11297,420592,272851,6646457
0100000US,,United States,,33111,Iron and steel mills and ferroalloy manufacturing,,2009,98204,1,6035673,2255595,1,1026608,183303,134371,911312,78479,150328,4465725,47378839,1,41328757,671095,939131,2211546,1,44566747,2228309,1,2511504,,63865184,1,62372330,6925111,1492855,453136,216478,823241,14611783,1,11847313,1,3497778,1,2567673,1,5781862,1,16793040,4463635,3465193,8864211,2991069,1,450966,2540103,12677,32800,2494626,2445458,1,227369,1,37851,189519,6556174,1,216701,15289,111352,70517,28267,1158266,286589,9978,287057,222011,4150147
0100000US,,United States,,33111,Iron and steel mills and ferroalloy manufacturing,,2008,110240,1,7698407,2712886,1,1014007,276294,352000,1070585,88193,188357,5870112,82961577,1,74483415,409382,1233997,3874947,1,57436943,2959836,1,3092244,,126708326,1,124922907,18723434,1785419,369159,251462,1164797,43261573,1,16466695,1,4335014,2,3478159,1,8653523,1,14866453,4563236,3675115,6628102,4506046,1,573758,3932289,20907,39028,3872354,2336560,1,473478,2,41474,432004,10450732,2,595981,24114,16570,58680,33015,2003871,367302,11297,420592,272851,6646457
0100000US,,United States,,33111M,Iron and steel mills and ferroalloy manufacturing,,2009,98204,1,6035673,2255595,1,1026608,183303,134371,911312,78479,150328,4465725,47378839,1,41328757,671095,939131,2211546,1,44566747,2228309,1,2511504,,63865184,1,62372330,6925111,1492855,453136,216478,823241,14611783,1,11847313,1,3497778,1,2567673,1,5781862,1,16793040,4463635,3465193,8864211,2991069,1,450966,2540103,12677,32800,2494626,2445458,1,227369,1,37851,189519,6556174,1,216701,15289,111352,70517,28267,1158266,286589,9978,287057,222011,4150147
0100000US,,United States,,33111M,Iron and steel mills and ferroalloy manufacturing,,2008,110240,1,7698407,2712886,1,1014007,276294,352000,1070585,88193,188357,5870112,82961577,1,74483415,409382,1233997,3874947,1,57436943,2959836,1,3092244,,126708326,1,124922907,18723434,1785419,369159,251462,1164797,43261573,1,16466695,1,4335014,2,3478159,1,8653523,1,14866453,4563236,3675115,6628102,4506046,1,573758,3932289,20907,39028,3872354,2336560,1,473478,2,41474,432004,10450732,2,595981,24114,16570,58680,33015,2003871,367302,11297,420592,272851,6646457
0100000US,,United States,,3312,Steel product manufacturing from purchased steel,,2009,38693,2,1795106,619018,2,276146,29235,40876,272761,28474,55188,1173378,11207009,2,10313572,288863,151962,177594,2,5269852,275019,2,,,15515695,3,14953324,664123,562371,399235,59348,103788,3697502,9,3199622,3,944092,14,584351,2,1671179,4,4575614,1445275,742802,2387538,457327,3,69987,387340,4311,13707,369322,471639,1,106691,11,71414,35277,1066777,4,37716,7245,9348,5865,15283,147749,42696,8491,51230,62309,678845
0100000US,,United States,,3312,Steel product manufacturing from purchased steel,,2008,46616,1,2272250,739328,1,279071,73221,56964,330073,36533,75611,1555386,17698230,1,16267282,527477,215447,309299,1,6462539,378725,1,,,25748326,1,24693499,1472711,1054827,715590,55916,283322,8255021,3,4667884,1,1598393,1,785944,2,2283547,1,4202988,1396718,778562,2027708,495856,3,52696,443161,5652,17057,420452,440702,1,104593,1,66340,38252,1358210,3,59774,11548,7338,7523,15255,209627,53451,14009,59919,69723,850043
0100000US,,United States,,33121,Iron and steel pipe and tube manufacturing from purchased steel,,2009,17651,2,835992,309863,4,138955,17147,19063,134697,12576,24484,551826,4566349,3,4096220,138576,85159,104304,2,3383895,142091,4,,,6815216,3,6609611,201499,205605,157631,18078,29896,1946147,3,1745857,3,590754,3,268426,4,886677,3,2370739,834723,351308,1184708,280311,2,30001,250310,2918,9871,237521,203617,2,34549,3,18632,15917,485416,6,25352,4429,1847,2534,7652,75710,18838,2331,27101,31632,287989
0100000US,,United States,,33121,Iron and steel pipe and tube manufacturing from purchased steel,,2008,20258,1,1047130,335774,1,129973,33799,27516,144486,15908,33682,719980,8004549,1,7223066,297414,126838,169254,1,3382415,187978,1,,,11804804,1,11354085,418956,450719,350143,12960,87616,3924687,1,2316798,1,808242,1,347693,1,1160864,1,2088004,716022,325751,1046231,231499,2,24972,206528,2360,9432,194735,185091,1,42363,3,22141,20221,705072,3,32599,7074,1484,3250,7566,99744,24553,5757,32406,34250,456390
0100000US,,United States,,331210,Iron and steel pipe and tube manufacturing from purchased steel,,2009,17651,2,835992,309863,4,138955,17147,19063,134697,12576,24484,551826,4566349,3,4096220,138576,85159,104304,2,3383895,142091,4,,,6815216,3,6609611,201499,205605,157631,18078,29896,1946147,3,1745857,3,590754,3,268426,4,886677,3,2370739,834723,351308,1184708,280311,2,30001,250310,2918,9871,237521,203617,2,34549,3,18632,15917,485416,6,25352,4429,1847,2534,7652,75710,18838,2331,27101,31632,287989
0100000US,,United States,,331210,Iron and steel pipe and tube manufacturing from purchased steel,,2008,20258,1,1047130,335774,1,129973,33799,27516,144486,15908,33682,719980,8004549,1,7223066,297414,126838,169254,1,3382415,187978,1,,,11804804,1,11354085,418956,450719,350143,12960,87616,3924687,1,2316798,1,808242,1,347693,1,1160864,1,2088004,716022,325751,1046231,231499,2,24972,206528,2360,9432,194735,185091,1,42363,3,22141,20221,705072,3,32599,7074,1484,3250,7566,99744,24553,5757,32406,34250,456390
0100000US,,United States,,33122,Rolling and drawing of purchased steel,,2009,21042,2,959113,309155,2,137191,12088,21813,138064,15898,30704,621552,6640660,3,6217351,150287,66803,73290,4,1885957,132928,2,,,8700479,4,8343713,462624,356766,241604,41269,73892,1751355,18,1453766,6,353338,38,315925,2,784503,7,2204876,610552,391494,1202830,177016,6,39986,137030,1393,3836,131801,268021,2,72142,16,52782,19360,581361,5,12364,2816,7501,3331,7631,72039,23857,6159,24129,30677,390857
0100000US,,United States,,33122,Rolling and drawing of purchased steel,,2008,26358,1,1225119,403554,2,149098,39422,29448,185587,20625,41929,835406,9693681,1,9044217,230063,88609,140045,3,3080124,190747,2,,,13943523,2,13339414,1053755,604109,365447,42956,195705,4330334,6,2351086,1,790151,2,438251,3,1122683,1,2114984,680696,452811,981477,264357,5,27724,236633,3292,7624,225717,255611,2,62230,2,44199,18031,653138,5,27175,4474,5854,4273,7690,109883,28898,8252,27512,35474,393653
0100000US,,United States,,33122M,Rolling and drawing of purchased steel,,2009,21042,2,959113,309155,2,137191,12088,21813,138064,15898,30704,621552,6640660,3,6217351,150287,66803,73290,4,1885957,132928,2,,,8700479,4,8343713,462624,356766,241604,41269,73892,1751355,18,1453766,6,353338,38,315925,2,784503,7,2204876,610552,391494,1202830,177016,6,39986,137030,1393,3836,131801,268021,2,72142,16,52782,19360,581361,5,12364,2816,7501,3331,7631,72039,23857,6159,24129,30677,390857
0100000US,,United States,,33122M,Rolling and drawing of purchased steel,,2008,26358,1,1225119,403554,2,149098,39422,29448,185587,20625,41929,835406,9693681,1,9044217,230063,88609,140045,3,3080124,190747,2,,,13943523,2,13339414,1053755,604109,365447,42956,195705,4330334,6,2351086,1,790151,2,438251,3,1122683,1,2114984,680696,452811,981477,264357,5,27724,236633,3292,7624,225717,255611,2,62230,2,44199,18031,653138,5,27175,4474,5854,4273,7690,109883,28898,8252,27512,35474,393653
0100000US,,United States,,3313,Alumina and aluminum production and processing,,2009,47757,1,2458717,946183,1,458144,64142,52791,371107,36469,73174,1610614,18479593,1,16153024,311963,263654,577445,1,30157305,1173506,1,,,24791246,1,24033068,3339604,758178,338445,254267,165466,5683722,1,2773746,1,608586,1,981448,1,1183712,1,3764060,806551,1395071,1562438,519633,1,39100,480533,4273,13138,463123,800768,1,132221,1,41241,90980,2023794,3,56045,14930,8695,6992,17955,347294,108560,3804,101039,94990,1263491
0100000US,,United States,,3313,Alumina and aluminum production and processing,,2008,58219,1,2998108,1183495,1,543016,104881,96235,439363,45290,97390,2088401,29701413,1,25570825,461683,481646,1191494,1,46704103,1995765,1,,,39899583,1,38705351,6479491,1194232,492127,313366,388739,9774109,1,3744926,1,818711,1,1403351,1,1522864,1,4386650,963881,1716767,1706002,1017358,1,96431,920927,8207,50910,861810,833347,1,148984,1,47290,101694,3239590,1,75797,14485,11542,11250,19216,507657,105286,5241,124372,118520,2246225
0100000US,,United States,,33131,Alumina and aluminum production and processing,,2009,47757,1,2458717,946183,1,458144,64142,52791,371107,36469,73174,1610614,18479593,1,16153024,311963,263654,577445,1,30157305,1173506,1,,,24791246,1,24033068,3339604,758178,338445,254267,165466,5683722,1,2773746,1,608586,1,981448,1,1183712,1,3764060,806551,1395071,1562438,519633,1,39100,480533,4273,13138,463123,800768,1,132221,1,41241,90980,2023794,3,56045,14930,8695,6992,17955,347294,108560,3804,101039,94990,1263491
0100000US,,United States,,33131,Alumina and aluminum production and processing,,2008,58219,1,2998108,1183495,1,543016,104881,96235,439363,45290,97390,2088401,29701413,1,25570825,461683,481646,1191494,1,46704103,1995765,1,,,39899583,1,38705351,6479491,1194232,492127,313366,388739,9774109,1,3744926,1,818711,1,1403351,1,1522864,1,4386650,963881,1716767,1706002,1017358,1,96431,920927,8207,50910,861810,833347,1,148984,1,47290,101694,3239590,1,75797,14485,11542,11250,19216,507657,105286,5241,124372,118520,2246225
0100000US,,United States,,331311,Alumina refining,,2009,1488,1,103068,41600,1,23235,4692,2187,11486,1046,2262,60398,485923,1,339565,,,89137,1,217701,14821,1,,,746255,1,,265766,,,,,251689,1,212662,1,34959,1,49179,1,128524,1,192652,34006,58775,99871,22113,1,1992,20121,,,19980,23527,1,9300,1,2292,7008,63179,1,1896,1427,101,447,889,26958,1756,36,9357,3826,16486
0100000US,,United States,,331311,Alumina refining,,2008,1599,1,112537,41356,2,19505,4018,3543,14291,1139,2745,68912,1125914,1,733928,,,301845,1,285156,25732,1,,,1400374,1,,915569,,,,,283678,1,193238,1,34547,2,58785,1,99905,1,172962,41781,42802,88379,28577,6,1244,27333,,,,21750,1,10020,1,2695,7325,107736,1,2335,1400,894,,1124,54885,1860,,7541,10734,26277
0100000US,,United States,,331312,Primary aluminum production,,2009,7544,1,457031,205583,1,100408,14797,10528,79850,5865,12558,319554,2876836,1,1935877,,,47586,1,20886678,835922,1,,,3758580,1,,1091303,,,,,825938,1,453024,1,44294,1,80842,1,327888,1,708673,63301,118897,526475,110589,1,4770,105819,,,104019,188434,1,17581,1,2181,15400,329703,1,4276,1759,1084,1243,2137,33146,15411,322,25788,21145,223392
0100000US,,United States,,331312,Primary aluminum production,,2008,8998,1,539394,259509,1,126597,20078,24195,88639,7252,15750,402836,4274442,1,2715032,,,99045,1,33453617,1392238,1,,,6783388,1,,1769427,,3585,,,2472299,1,641314,1,47741,1,104185,1,489388,1,650030,65400,123169,461461,183613,1,7602,176011,452,2073,173486,191151,1,19213,1,3414,15799,394252,1,7530,2270,1169,2014,2520,80625,19544,354,26201,22833,229192
0100000US,,United States,,331314,Secondary smelting and alloying of aluminum,,2009,4224,3,217198,63287,3,26938,3545,3757,29047,3082,6429,125503,2840494,2,2537663,62094,18788,162076,1,4085542,59873,1,,,3440336,2,3248515,944483,191821,69499,115154,7169,586053,1,340237,2,138444,2,33643,5,168151,2,370617,160405,31035,179178,62816,2,6786,56030,1178,2169,52683,86824,1,15822,4,7374,8449,363720,16,6495,1001,743,1522,3528,73814,57365,492,18551,10888,189320
0100000US,,United States,,331314,Secondary smelting and alloying of aluminum,,2008,6902,1,362538,130477,1,58103,11973,9854,50547,5067,12100,235011,6065807,1,5435394,81567,65920,246334,1,6405540,236592,1,,,7239764,1,7007163,2022996,232601,,122857,,1138322,2,431197,2,175098,2,49338,1,206761,3,584158,224024,54580,305554,101780,3,21059,80722,,,,109235,1,21695,4,9291,12404,434516,3,6084,1687,789,,3078,76358,51053,,21647,16220,255905
0100000US,,United States,,331316,Aluminum extruded product manufacturing,,2009,17058,2,685878,234783,2,111605,12926,13690,96562,13339,25211,445742,3105972,3,2849193,31380,81734,65276,5,1097262,78389,3,,,4763494,2,4676715,327886,86779,,,42874,1544329,2,422181,4,111500,4,126320,8,184361,3,607010,156176,199509,251326,148922,1,21435,127487,2080,2776,122631,125667,2,29845,3,18250,11595,386418,2,16817,4365,2136,717,4908,45271,9568,1864,13704,16442,270626
0100000US,,United States,,331316,Aluminum extruded product manufacturing,,2008,21169,1,860602,294970,1,124433,29151,21076,120310,16888,34448,608624,5519345,2,5168757,29694,101312,110921,1,1492746,108661,1,,,7373082,1,7247989,526327,125092,35520,1345,88228,1796087,2,584574,2,162449,2,199564,1,222560,4,705089,189695,234230,281164,260535,4,35055,225480,4462,8686,212332,149102,1,34861,3,19133,15728,410694,4,28974,5389,2460,1046,4790,64423,13438,3149,19265,20256,247504
0100000US,,United States,,33131N,Aluminum rolling and drawing,,2009,17443,1,995541,400930,1,195957,28182,22629,154162,13137,26714,659417,9170369,1,8490726,169757,112013,213371,1,3870123,184501,1,,,12082581,1,11695540,710165,387041,165549,121296,100196,2475713,3,1345641,1,279389,1,691464,1,374788,1,1885107,392663,986855,505589,175192,1,4116,171076,749,6518,163809,376316,1,59672,1,11144,48528,880774,1,26561,6378,4630,3063,6493,168105,24460,1089,33639,42690,563667
0100000US,,United States,,33131N,Aluminum rolling and drawing,,2008,19551,1,1123037,457182,1,214377,39662,37567,165577,14944,32346,773018,12715905,2,11517714,325356,206944,433349,1,5067043,232542,1,,,17102975,2,16415233,1245172,687743,326793,121096,239853,4083722,1,1894603,1,398876,1,991479,1,504249,1,2274411,442981,1261986,569444,442853,1,31471,411382,1911,37421,372050,362109,1,63196,2,12757,50439,1892392,1,30873,3739,6230,6352,7704,231367,19390,1195,49719,48476,1487348
0100000US,,United States,,3314,Nonferrous metal (except aluminum) production and processing,,2009,54726,1,2939177,1030658,1,450061,53125,91066,436406,38948,77960,1828908,28719527,1,26951436,395321,368440,354803,1,12114655,649527,1,893575,,41333186,1,40342093,6563948,991093,462371,338096,190626,12064474,1,5203069,1,1468076,2,2219118,1,1515875,1,5861880,1693416,2566733,1601731,2942356,3,481001,2461355,17532,48585,2395237,1083371,1,137930,3,87239,50691,1853470,3,46792,12890,9141,12890,23152,278635,70471,12690,126040,116380,1144388
0100000US,,United States,,3314,Nonferrous metal (except aluminum) production and processing,,2008,62256,1,3364487,1097048,1,411465,98038,122941,464604,44710,94542,2109584,43023189,1,40698067,619086,475605,466650,1,13886012,763781,1,,,58608622,1,57125275,7701512,1483347,841752,421172,220423,15053181,1,6053977,1,1696550,2,2716181,1,1641245,2,6709135,2121356,2813473,1774306,1846567,3,322783,1523783,37345,49084,1437354,1041332,1,178337,1,123537,54801,2323029,2,73447,16472,8657,15138,23995,364002,111281,16809,209175,108570,1375482
0100000US,,United States,,33141,Nonferrous metal (except aluminum) smelting and refining,,2009,10064,1,655647,231462,1,94869,13357,25664,97571,6983,14777,394038,8101885,1,7446285,80777,65693,175255,1,7327846,333875,1,,,12935484,1,12810854,4314978,124630,89386,,,4765330,1,1300073,1,325018,2,565244,1,409811,1,1395833,409677,547920,438236,2141509,4,403443,1738066,7909,19845,1710313,499142,1,22533,2,9438,13096,485509,11,8632,3794,2058,2606,4113,103614,21539,1791,46773,46822,243766
0100000US,,United States,,33141,Nonferrous metal (except aluminum) smelting and refining,,2008,10238,1,625714,211479,1,71482,17716,38191,84091,6638,14510,343574,9737877,2,8974972,157392,85583,170395,1,7419808,349535,1,,439848,14601290,1,14380249,3903036,221041,176941,,,4741805,2,1377605,1,417864,1,544766,1,414975,1,1444216,485903,606468,351845,781579,1,212407,569172,12003,18028,539140,444719,1,22531,1,10758,11773,457151,2,13373,3451,1920,1735,3965,103022,19364,2425,105466,33777,168652
0100000US,,United States,,331411,Primary smelting and refining of copper,,2009,1581,1,92165,40778,1,19553,,,17462,1149,2434,63580,,,4342745,,,,,808640,45720,1,,,6433325,1,,,,,,,,,524397,1,,,,,,,576442,,,115769,35307,1,,,,402,18115,,,1059,1,,,28157,1,,61,39,,417,,2470,,10838,5689,1619
0100000US,,United States,,331411,Primary smelting and refining of copper,,2008,1678,1,94624,34743,1,11835,3048,4864,14996,1196,2500,66119,,,5318287,,,,,531233,34445,1,,,7243213,1,,,,,,,,,576442,1,,,,,115769,1,713759,257406,,,48872,1,11886,36986,6166,4990,25830,,,1306,1,379,927,94237,1,,,127,,555,,,87,,7967,4493
0100000US,,United States,,331419,Primary smelting and refining of nonferrous metal (except copper and aluminum),,2009,8483,1,563482,190684,1,75316,,,80109,5834,12343,330458,,,3103540,,,,,6519206,288155,1,,221924,6502159,1,,,,,,,,,775676,1,,,,,,,819391,,,322467,2106202,4,,,,19443,1692198,,,21474,2,,,457352,12,,3733,2019,,3696,,19069,,35935,41133,242147
0100000US,,United States,,331419,Primary smelting and refining of nonferrous metal (except copper and aluminum),,2008,8560,1,531090,176736,1,59647,14668,33327,69095,5442,12010,277455,,,3656685,,,,,6888575,315090,2,,,7358077,2,,,,,,,,,801163,1,,,,,299206,1,730457,228497,,,732707,1,200521,532186,5837,13038,513310,,,21225,1,10379,10846,362914,2,,,1793,1735,3410,,,2338,,25810,164159
0100000US,,United States,,33142,"Copper rolling, drawing, extruding, and alloying",,2009,19880,2,976970,321337,1,148799,11638,28283,132617,14629,29118,620322,11370482,1,10934161,164655,58237,68751,3,2097045,144677,1,,,14481644,1,14137575,1028479,344069,182753,,,3063825,2,1492377,1,662349,1,511003,1,319024,2,1590672,678735,552411,359526,168757,2,16287,152470,1088,3067,148316,265423,3,69960,5,54088,15873,461970,3,13382,2067,1390,2016,7722,57621,16752,5485,38011,24470,293054
