GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,3271,Clay product and refractory manufacturing,2014,32059,1.1,1492938,1.0,478321,1.4,210042,1.8,25382,3.1,37645,4.0,205251,1.9,23976,1.3,47632,1.3,945320,1.2,3054102,1.7,2252585,1.9,381557,2.7,206042,3.2,146274,2.3,67642,7.8,1875172,2.0,297,11.5,868,18.8,7859241,1.4,7367088,1.5,310457,0.0,492152,4.7,473200,2.9,D,D,D,D,4882989,2.0,1728318,3.5,1037864,3.6,199149,24.6,491305,1.3,1808304,3.6,1096025,2.9,218837,27.5,493441,1.3,513999,1.6,43360,1.5,470639,1.7,6674,8.9,3462,7.0,460503,1.6,85681,2.8,57560,3.8,28121,3.7,937724,3.3,64840,8.3,6149,11.4,2737,4.7,6109,6.3,11570,3.1,146199,5.4,42205,4.8,31080,2.8,40687,4.5,44997,3.7,541151,3.2
0100000US,,United States,32711,"Pottery, ceramics, and plumbing fixture manufacturing",2014,12016,1.7,520133,2.0,163868,2.2,67821,2.4,10245,5.4,11588,4.5,74213,3.0,9035,1.7,17835,2.2,329912,2.1,747757,2.8,518843,3.5,139843,5.1,33705,3.0,39175,2.5,16190,13.1,490995,2.2,43(s),74.5(s),D,D,2225041,1.7,2024199,1.6,55266,0.0,200842,5.5,179183,6.1,D,D,D,D,1488506,2.5,385902,1.1,227777,1.5,62572,2.9,95554,2.1,393451,1.6,237203,2.1,64367,3.9,91881,2.7,59259,4.6,7360,4.2,51899,4.9,1005,6.7,1675,3.9,49219,5.0,29266,2.8,23825,4.4,5441,12.5,295863,4.0,22506,5.6,3727,16.8,1030,10.7,1468,16.6,3924,4.5,19259,5.8,9362,4.4,22087,3.8,12459,6.3,15292,5.7,184749,4.3
0100000US,,United States,327110,"Pottery, ceramics, and plumbing fixture manufacturing",2014,12016,1.7,520133,2.0,163868,2.2,67821,2.4,10245,5.4,11588,4.5,74213,3.0,9035,1.7,17835,2.2,329912,2.1,747757,2.8,518843,3.5,139843,5.1,33705,3.0,39175,2.5,16190,13.1,490995,2.2,43(s),74.5(s),D,D,2225041,1.7,2024199,1.6,55266,0.0,200842,5.5,179183,6.1,D,D,D,D,1488506,2.5,385902,1.1,227777,1.5,62572,2.9,95554,2.1,393451,1.6,237203,2.1,64367,3.9,91881,2.7,59259,4.6,7360,4.2,51899,4.9,1005,6.7,1675,3.9,49219,5.0,29266,2.8,23825,4.4,5441,12.5,295863,4.0,22506,5.6,3727,16.8,1030,10.7,1468,16.6,3924,4.5,19259,5.8,9362,4.4,22087,3.8,12459,6.3,15292,5.7,184749,4.3
0100000US,,United States,32712,Clay building material and refractories manufacturing,2014,20044,1.4,972805,1.0,314452,1.8,142221,2.3,15137,3.8,26057,5.5,131038,2.4,14941,1.7,29797,1.6,615408,1.5,2306345,2.0,1733742,2.3,241714,3.1,172337,3.8,107100,2.9,51452,9.4,1384177,2.6,254,4.8,D,D,5634200,1.9,5342889,1.9,255192,0.0,291311,7.1,294017,2.8,D,D,D,D,3394484,2.6,1342416,4.5,810087,4.6,136577,35.9,395752,1.5,1414853,4.6,858822,3.6,154471,38.9,401560,1.5,454739,1.7,36000,1.6,418740,1.8,5669,10.5,1787,13.2,411283,1.7,56415,4.0,33735,5.7,22680,3.4,641860,4.4,42333,12.4,2422,13.1,1707,3.8,4641,6.4,7646,4.1,126940,6.1,32844,6.0,8993,3.1,28228,5.9,29705,4.8,356402,4.4
0100000US,,United States,327120,Clay building material and refractories manufacturing,2014,20044,1.4,972805,1.0,314452,1.8,142221,2.3,15137,3.8,26057,5.5,131038,2.4,14941,1.7,29797,1.6,615408,1.5,2306345,2.0,1733742,2.3,241714,3.1,172337,3.8,107100,2.9,51452,9.4,1384177,2.6,254,4.8,D,D,5634200,1.9,5342889,1.9,255192,0.0,291311,7.1,294017,2.8,D,D,D,D,3394484,2.6,1342416,4.5,810087,4.6,136577,35.9,395752,1.5,1414853,4.6,858822,3.6,154471,38.9,401560,1.5,454739,1.7,36000,1.6,418740,1.8,5669,10.5,1787,13.2,411283,1.7,56415,4.0,33735,5.7,22680,3.4,641860,4.4,42333,12.4,2422,13.1,1707,3.8,4641,6.4,7646,4.1,126940,6.1,32844,6.0,8993,3.1,28228,5.9,29705,4.8,356402,4.4
0100000US,,United States,3272,Glass and glass product manufacturing,2014,81704,0.9,4252724,0.8,1490567,0.7,609990,0.6,96441,1.5,157967,2.0,626169,1.0,64852,0.8,134387,0.9,2936775,0.7,10364820,1.1,8451666,1.2,395314,7.6,688872,0.2,735112,0.4,93856,4.3,10314412,0.4,4590,16.3,0,X,24398201,0.7,23817429,0.7,2112158,0.0,580772,9.7,514765,8.8,D,D,D,D,13969249,0.8,3067798,0.7,1615423,0.8,345627,1.3,1106748,1.2,3040606,0.9,1556587,0.9,340331,3.0,1143688,1.3,1209160,1.7,191128,1.3,1018032,1.9,9000,5.3,18368,3.5,990664,1.9,245536,2.5,172093,2.3,73443,4.5,2641197,4.1,253135,4.0,27278,23.6,8735,6.4,19779,6.5,32517,5.2,433831,2.4,120997,1.4,25218,6.3,116542,3.1,127025,4.5,1476141,5.2
0100000US,,United States,32721,Glass and glass product manufacturing,2014,81704,0.9,4252724,0.8,1490567,0.7,609990,0.6,96441,1.5,157967,2.0,626169,1.0,64852,0.8,134387,0.9,2936775,0.7,10364820,1.1,8451666,1.2,395314,7.6,688872,0.2,735112,0.4,93856,4.3,10314412,0.4,4590,16.3,0,X,24398201,0.7,23817429,0.7,2112158,0.0,580772,9.7,514765,8.8,D,D,D,D,13969249,0.8,3067798,0.7,1615423,0.8,345627,1.3,1106748,1.2,3040606,0.9,1556587,0.9,340331,3.0,1143688,1.3,1209160,1.7,191128,1.3,1018032,1.9,9000,5.3,18368,3.5,990664,1.9,245536,2.5,172093,2.3,73443,4.5,2641197,4.1,253135,4.0,27278,23.6,8735,6.4,19779,6.5,32517,5.2,433831,2.4,120997,1.4,25218,6.3,116542,3.1,127025,4.5,1476141,5.2
0100000US,,United States,327211,Flat glass manufacturing,2014,9218,0.0,457297,0.0,168076,0.0,64940,0.0,11415,0.0,26686,0.0,65035,0.0,7175,0.0,15562,0.0,311569,0.0,1567629,0.0,1109064,0.0,94858,0.0,253097,0.0,108578,0.0,2032,0.0,1712845,0.0,0,X,0,X,3258503,0.0,3147920,0.0,531349,0.0,110583,0.0,105145,0.0,2134,0.0,3304,0.0,1669923,0.0,460878,0.0,307059,0.0,20907,0.0,132912,0.0,435072,0.0,280521,0.0,26494,0.0,128057,0.0,185068,0.0,51077,0.0,133991,0.0,1026,0.0,886,0.0,132079,0.0,13843,0.0,8418,0.0,5425,0.0,376381,0.0,23803,0.0,2003,0.0,785,0.0,1005,0.0,4748,0.0,43854,0.0,18263,0.0,4995,0.0,9198,0.0,18900,0.0,248827,0.0
0100000US,,United States,327212,Other pressed and blown glass and glassware manufacturing,2014,13200,1.3,706792,1.3,246178,1.2,107694,1.6,14196,7.5,20623,3.5,103664,1.5,10743,1.0,22166,1.0,516214,0.8,1215127,6.8,863323,8.7,64021,23.7,133647,1.0,132888,0.4,21248,4.4,2097971,0.4,0,X,0,X,3641377,2.2,3544296,2.4,384992,0.0,97081,18.9,D,D,D,D,513,0.0,2431430,2.8,606763,1.2,378749,1.3,102284,3.0,125730,2.6,619882,2.7,395192,2.4,91020,8.0,133670,6.4,202985,1.5,31654,1.1,171332,1.7,214,0.0,2160,9.5,168958,1.7,42437,2.2,31019,3.3,11418,6.7,345637,2.7,39560,2.3,1118,3.3,1152,13.8,5931,0.3,4876,9.2,40739,8.0,31964,1.7,1082,36.1,18316,10.2,16330,4.5,184569,1.4
0100000US,,United States,327213,Glass container manufacturing,2014,13249,0.8,862352,0.3,372476,0.1,183290,0.1,52515,0.0,21580,0.1,115090,0.1,11528,0.9,23428,2.0,705625,0.2,1620314,0.4,1094937,0.5,26497,0.0,247020,0.0,233298,0.1,18562,3.2,3158559,0.4,0,X,0,X,5006973,0.6,5005227,0.6,193353,0.0,1746,0.0,D,D,S,S,D,D,3343846,0.8,647936,0.8,501313,0.4,3872,0.0,142750,2.3,596457,0.6,458520,0.3,3852,0.0,134085,1.6,306398,3.6,8685,1.8,297714,3.7,74,19.7,2494,3.3,295146,3.7,50620,0.4,27866,0.5,22754,0.4,490723,3.3,13828(s),40.4(s),1427,0.0,366,0.0,949,0.0,4176,5.3,190828,1.0,16514,0.6,136,0.0,15339,6.4,27480,0.1,219681,3.5
0100000US,,United States,327215,Glass product manufacturing made of purchased glass,2014,46037,1.5,2226284,1.4,703837,1.4,254065,1.4,18314,5.4,89078,3.4,342380,1.7,35406,1.4,73231,1.6,1403366,1.5,5961751,1.3,5384342,1.2,209938,12.4,55108,1.8,260348,1.2,52014,7.6,3345037,1.0,4590,16.3,0,X,12491348,1.2,12119986,1.3,1002465,0.0,371362,14.3,297765,13.9,D,D,D,D,6524051,1.4,1352221,1.6,428302,2.6,218564,1.6,705356,1.8,1389194,1.4,422354,2.5,218964,3.2,747876,1.6,514708,3.3,99712,2.5,414996,3.8,7686,6.2,12829,4.7,394481,3.9,138637,4.4,104790,3.6,33846,9.4,1428456,7.5,175944,4.8,22730,28.3,6433,8.3,11895,10.8,18717,8.7,158410,6.2,54256,3.0,19005,8.1,73688,4.0,64315,8.8,823064,9.3
0100000US,,United States,3273,Cement and concrete product manufacturing,2014,157304,0.7,7652741,0.6,2176829,0.7,900838,0.8,138230,3.7,171754,1.4,966007,0.7,121820,0.8,253269,0.8,5415434,0.7,23423558,0.7,19685951,0.9,1333992,1.8,1071326,0.9,960176,1.1,372114,7.8,13773191,1.2,D,D,D,D,48726636,0.6,46382370,0.7,345734,0.0,2344266,1.9,1820524,2.0,144183,11.7,379559,5.0,25464587,0.9,4030394,0.9,1916259,1.0,482461,1.2,1631674,1.7,4278035,1.6,2087638,3.0,472590,1.2,1717806,1.2,2574586,3.8,471550,11.1,2103036,3.5,653953,2.6,36653,7.7,1412429,4.3,629627,1.6,301632,2.3,327995,2.1,6070558,1.8,312125,4.4,29902,4.9,24216,24.0,34769,4.0,90500,3.1,923941,1.5,133880,1.7,91243,4.0,403182,2.0,453085,1.5,3573715,2.5
0100000US,,United States,32731,Cement manufacturing,2014,11989,0.5,860444,0.3,312592,0.8,148112,1.2,35210,2.5,30572,2.5,98698,1.3,8879,0.4,19811,0.6,591798,0.4,3368065,1.2,1695896,1.5,161649,1.4,700996,0.9,660801,1.6,148722,13.5,10455465,1.5,D,D,D,D,7258162,1.2,7046170,1.2,105357,0.0,211992,2.1,198875,2.3,D,D,D,D,3865611,2.1,1426396,1.5,380329,1.1,320577,0.7,725491,3.1,1415915,1.3,373557,1.3,302862,0.5,739496,2.1,677143,0.7,85628,0.7,591515,0.7,58764,0.5,8580,28.7,524171,0.6,87083,1.4,15049,4.7,72034,1.6,1026562,1.4,50185,3.7,6731,2.6,852,0.7,7190,1.1,10484,22.8,276973,0.9,10971,1.0,2615,13.0,56771,1.2,145667,0.8,458123,2.5
0100000US,,United States,327310,Cement manufacturing,2014,11989,0.5,860444,0.3,312592,0.8,148112,1.2,35210,2.5,30572,2.5,98698,1.3,8879,0.4,19811,0.6,591798,0.4,3368065,1.2,1695896,1.5,161649,1.4,700996,0.9,660801,1.6,148722,13.5,10455465,1.5,D,D,D,D,7258162,1.2,7046170,1.2,105357,0.0,211992,2.1,198875,2.3,D,D,D,D,3865611,2.1,1426396,1.5,380329,1.1,320577,0.7,725491,3.1,1415915,1.3,373557,1.3,302862,0.5,739496,2.1,677143,0.7,85628,0.7,591515,0.7,58764,0.5,8580,28.7,524171,0.6,87083,1.4,15049,4.7,72034,1.6,1026562,1.4,50185,3.7,6731,2.6,852,0.7,7190,1.1,10484,22.8,276973,0.9,10971,1.0,2615,13.0,56771,1.2,145667,0.8,458123,2.5
0100000US,,United States,32732,Ready-mix concrete manufacturing,2014,72916,0.9,3534692,0.8,1000912,1.3,406164,1.4,76465,6.0,76115,1.9,442167,1.2,59637,1.1,122520,0.9,2758640,1.0,12826594,1.1,12048070,1.1,305108,3.7,258829,2.4,146822,1.9,67765,7.1,1600316,1.7,124,31.5,0,X,24309711,1.0,23587834,1.0,124775,0.0,721877,3.5,428883,3.8,64102,18.4,228891,6.6,11499736,1.0,720476,1.1,254455,1.9,32665,1.8,433356,1.6,769953,1.9,267108,4.2,36630,5.9,466215,2.4,1165141,4.8,264670,18.8,900471,2.3,505252,2.1,18004,5.9,377215,3.6,294093,2.5,140273,3.7,153820,3.1,2517777,2.6,50759,7.2,11641,8.3,8729,8.4,12588,3.5,48237,2.0,374008,2.5,59592,2.8,22352,2.2,78435,2.0,175256,2.3,1676179,3.5
0100000US,,United States,327320,Ready-mix concrete manufacturing,2014,72916,0.9,3534692,0.8,1000912,1.3,406164,1.4,76465,6.0,76115,1.9,442167,1.2,59637,1.1,122520,0.9,2758640,1.0,12826594,1.1,12048070,1.1,305108,3.7,258829,2.4,146822,1.9,67765,7.1,1600316,1.7,124,31.5,0,X,24309711,1.0,23587834,1.0,124775,0.0,721877,3.5,428883,3.8,64102,18.4,228891,6.6,11499736,1.0,720476,1.1,254455,1.9,32665,1.8,433356,1.6,769953,1.9,267108,4.2,36630,5.9,466215,2.4,1165141,4.8,264670,18.8,900471,2.3,505252,2.1,18004,5.9,377215,3.6,294093,2.5,140273,3.7,153820,3.1,2517777,2.6,50759,7.2,11641,8.3,8729,8.4,12588,3.5,48237,2.0,374008,2.5,59592,2.8,22352,2.2,78435,2.0,175256,2.3,1676179,3.5
0100000US,,United States,32733,"Concrete pipe, brick, and block manufacturing",2014,23065,2.1,1082421,2.4,277740,1.9,120934,2.7,8581,11.9,20923,5.1,127303,1.8,15677,2.9,32539,2.8,637946,2.7,2852441,1.9,2160220,2.6,565527,3.4,50474,7.2,65916,2.7,S,A,732691,3.9,6259(s),59.7(s),0,X,6542993,2.3,5769141,2.5,34970,0.0,773851,4.0,764420,3.8,D,D,D,D,3818770,4.5,932428,2.9,714915,2.1,33951,11.9,183562,7.4,1063172,6.1,851954,7.0,25131,9.7,186088,3.9,390722,20.0,59727,26.5,330995,21.1,55535,23.5,4865,17.0,270596,21.4,76123,6.2,44569,2.8,31554,14.1,955705,6.1,73491,7.0,4142,24.9,9464(s),60.8(s),7696,15.6,13216,5.0,111787,5.0,18301,6.4,46212,7.3,56355,8.6,59133,7.9,555908,7.9
0100000US,,United States,327331,Concrete block and brick manufacturing,2014,14699,2.5,685823,2.0,172298,2.2,69994,2.7,6503,14.7,13915,6.9,81886,2.3,9107,3.1,18762,3.3,380394,2.5,1891908,2.5,1309085,2.9,488749,3.9,35293,9.2,47389,3.2,11392(s),48.8(s),521095,4.4,0,X,0,X,4063982,2.1,3383803,2.3,14345,0.0,680179,4.4,668275,4.3,4451,27.7,7452(s),97.4(s),2212838,3.4,569894,3.3,471597,2.7,6831,7.1,91465,10.4,621551,2.5,509691,2.9,9502,11.5,102358,4.0,271868,23.7,38272,18.3,233596,27.0,41732,30.5,3649,21.0,188215,26.9,53027,6.6,31920,3.2,21108,15.2,600059,6.4,34807,11.8,2847,26.0,607,12.2,5779,10.7,9278,6.1,64423,6.7,13183,8.2,43389,7.2,44912,10.5,36037,7.1,344799,8.0
0100000US,,United States,327332,Concrete pipe manufacturing,2014,8365,3.7,396598,5.6,105442,3.5,50941,5.3,2078,16.9,7007,6.6,45416,2.9,6570,5.4,13777,4.9,257552,5.7,960533,2.9,851136,4.7,76778,3.6,15181,10.9,18526,4.8,S,S,211596,8.3,6259(s),59.7(s),0,X,2479011,5.0,2385339,5.2,20625,0.0,93673,6.8,96145,3.5,D,D,D,D,1605932,9.7,362535,5.3,243318,3.1,27120,14.8,92097,10.5,441621,14.3,342263,17.0,15629,13.9,83730,7.2,118854,37.2,21455(s),66.2(s),97399,31.0,13803,20.6,1216,25.4,82381,34.0,23096,13.7,12649,5.6,10447,29.5,355646,12.4,38685,8.1,1296(s),55.4(s),8857(s),64.9(s),1918(s),53.6(s),3938,8.9,47365,7.5,5118,9.2,2823(s),44.2(s),11443,8.7,23096,16.8,211108,16.1
0100000US,,United States,32739,Other concrete product manufacturing,2014,49335,1.4,2175184,1.1,585585,1.1,225626,1.2,17975,9.7,44145,3.3,297839,1.3,37627,1.7,78398,1.7,1427051,1.5,4376459,1.8,3781765,2.0,301708,3.2,61027,1.9,86637,1.3,145323,6.2,984719,1.2,445,6.9,0,X,10615770,1.1,9979224,1.2,80632,0.0,636546,2.9,428345,2.9,D,D,D,D,6280470,1.2,951093,1.2,566559,1.7,95268,3.1,289266,1.7,1028994,1.4,595020,1.6,107967,3.9,326007,1.8,341580,3.6,61525,5.4,280055,4.1,34403,8.7,5204,5.9,240448,4.0,172328,2.9,101741,4.3,70587,3.1,1570515,4.0,137690,8.6,7388,4.6,5171,4.4,7294,6.8,18564,4.2,161172,4.6,45016,2.0,20065,6.2,211622,3.0,73029,3.5,883506,5.6
0100000US,,United States,327390,Other concrete product manufacturing,2014,49335,1.4,2175184,1.1,585585,1.1,225626,1.2,17975,9.7,44145,3.3,297839,1.3,37627,1.7,78398,1.7,1427051,1.5,4376459,1.8,3781765,2.0,301708,3.2,61027,1.9,86637,1.3,145323,6.2,984719,1.2,445,6.9,0,X,10615770,1.1,9979224,1.2,80632,0.0,636546,2.9,428345,2.9,D,D,D,D,6280470,1.2,951093,1.2,566559,1.7,95268,3.1,289266,1.7,1028994,1.4,595020,1.6,107967,3.9,326007,1.8,341580,3.6,61525,5.4,280055,4.1,34403,8.7,5204,5.9,240448,4.0,172328,2.9,101741,4.3,70587,3.1,1570515,4.0,137690,8.6,7388,4.6,5171,4.4,7294,6.8,18564,4.2,161172,4.6,45016,2.0,20065,6.2,211622,3.0,73029,3.5,883506,5.6
0100000US,,United States,3274,Lime and gypsum product manufacturing,2014,12536,0.3,753392,0.1,277386,0.2,127788,0.3,30967,0.0,24803,0.5,93829,0.1,10388,0.4,21893,0.3,578790,0.2,3415371,0.7,2308686,0.9,138409,1.0,689116,0.3,211688,1.0,67471,0.1,2886761,1.0,D,D,0,X,7361682,0.3,7156429,0.3,153270,0.0,205253,0.9,187132,1.0,D,D,D,D,3964022,0.1,454164,0.1,164399,1.1,38611,0.1,251154,0.5,488600,0.1,171056,1.0,49665,0.1,267879,0.5,363348,4.2,144783,10.4,218565,0.2,1655,0.0,3950,0.0,212960,0.2,66849,1.1,11011,3.8,55838,1.2,487215,0.6,11941,0.0,2726,1.0,571,1.2,1019,0.0,5975,3.0,125553,1.2,27588,0.5,1201,0.2,20227,0.4,51066,0.3,239348,0.4
0100000US,,United States,32741,Lime manufacturing,2014,4298,0.8,259858,0.1,101280,0.5,49902,0.6,7515,0.0,14155,0.8,29708,0.2,3626,1.2,7630,0.8,209001,0.4,1016813,2.2,430986,4.7,17869,7.8,400642,0.5,101817,2.0,65498,0.1,1492449,2.0,D,D,0,X,2372682,0.9,2332400,1.0,55183,0.0,40282,4.7,D,D,D,D,D,D,1356825,0.1,193847,0.3,D,D,D,D,99146,1.4,200062,0.3,D,D,D,D,104405,1.2,225595,6.8,124601,12.0,100994,0.4,801,0.0,1602,0.0,98591,0.4,37228,2.0,3786,11.1,33442,2.0,179837,1.4,1469,0.0,214,0.0,114,6.2,316,0.0,2929,5.7,52491,2.8,3719,3.9,721,0.0,12097,0.1,19432,0.5,86335,0.8
0100000US,,United States,327410,Lime manufacturing,2014,4298,0.8,259858,0.1,101280,0.5,49902,0.6,7515,0.0,14155,0.8,29708,0.2,3626,1.2,7630,0.8,209001,0.4,1016813,2.2,430986,4.7,17869,7.8,400642,0.5,101817,2.0,65498,0.1,1492449,2.0,D,D,0,X,2372682,0.9,2332400,1.0,55183,0.0,40282,4.7,D,D,D,D,D,D,1356825,0.1,193847,0.3,D,D,D,D,99146,1.4,200062,0.3,D,D,D,D,104405,1.2,225595,6.8,124601,12.0,100994,0.4,801,0.0,1602,0.0,98591,0.4,37228,2.0,3786,11.1,33442,2.0,179837,1.4,1469,0.0,214,0.0,114,6.2,316,0.0,2929,5.7,52491,2.8,3719,3.9,721,0.0,12097,0.1,19432,0.5,86335,0.8
0100000US,,United States,32742,Gypsum product manufacturing,2014,8238,0.0,493534,0.1,176106,0.1,77886,0.2,23452,0.0,10647,0.1,64121,0.1,6761,0.1,14263,0.1,369790,0.2,2398558,0.1,1877701,0.1,120540,0.0,288473,0.1,109871,0.1,1973,0.0,1394312,0.1,D,D,0,X,4988999,0.1,4824028,0.1,98087,0.0,164971,0.0,D,D,0,X,D,D,2607197,0.1,260317,0.2,D,D,D,D,152008,0.1,288539,0.1,D,D,D,D,163475,0.1,137753,0.3,20182,1.9,117571,0.0,854,0.0,2348,0.0,114369,0.0,29621,0.0,7225,0.0,22396,0.0,307379,0.4,10472,0.0,2512,1.0,457,0.0,703,0.0,3046,2.3,73061,0.1,23870,0.1,480,0.5,8130,1.0,31635,0.3,153013,0.5
0100000US,,United States,327420,Gypsum product manufacturing,2014,8238,0.0,493534,0.1,176106,0.1,77886,0.2,23452,0.0,10647,0.1,64121,0.1,6761,0.1,14263,0.1,369790,0.2,2398558,0.1,1877701,0.1,120540,0.0,288473,0.1,109871,0.1,1973,0.0,1394312,0.1,D,D,0,X,4988999,0.1,4824028,0.1,98087,0.0,164971,0.0,D,D,0,X,D,D,2607197,0.1,260317,0.2,D,D,D,D,152008,0.1,288539,0.1,D,D,D,D,163475,0.1,137753,0.3,20182,1.9,117571,0.0,854,0.0,2348,0.0,114369,0.0,29621,0.0,7225,0.0,22396,0.0,307379,0.4,10472,0.0,2512,1.0,457,0.0,703,0.0,3046,2.3,73061,0.1,23870,0.1,480,0.5,8130,1.0,31635,0.3,153013,0.5
0100000US,,United States,3279,Other nonmetallic mineral product manufacturing,2014,71884,1.4,3681075,0.7,970860,1.2,398201,1.2,50831,1.7,93158,2.3,428671,1.7,50357,1.4,104231,1.1,2235009,0.8,9700909,0.9,7879864,1.0,715656,3.0,369519,3.2,477132,1.1,258738,2.8,6896724,1.1,1433,0.0,D,D,24841221,0.8,23589164,0.8,1661247,0.0,1252058,4.2,1034832,4.9,104338,13.9,112887,6.9,15172590,1.1,2806402,1.0,1148385,0.9,301521,1.1,1356496,1.9,2943153,0.7,1175136,1.2,307049,1.6,1460968,1.1,811387,3.9,136266,14.7,675121,3.3,48561,25.5,14208,14.6,612351,2.6,284530,3.3,178009,4.5,106521,3.3,2511611,2.6,133569,9.5,27037,11.7,9897,3.4,21293,3.3,30894,3.5,316985,3.2,133008,2.4,52038,4.4,118663,2.6,134965,3.1,1533263,3.1
0100000US,,United States,32791,Abrasive product manufacturing,2014,12737,2.0,751837,1.6,222704,3.7,96552,2.9,19061,3.2,27575,1.5,79516,7.6,9098,1.9,18592,2.1,385261,1.6,1702114,2.5,1336144,3.2,252585,5.1,25118(s),40.3(s),67346,0.5,20921,2.6,1028453,1.0,0,X,0,X,6064124,2.0,5644275,2.0,391943,0.0,419848,7.2,398664,7.6,D,D,D,D,4350900,3.1,628184,1.2,238569,2.4,164284,0.8,225330,1.2,628512,1.8,235584,2.9,156159,1.9,236768,2.1,126813,2.4,27943,2.6,98870,2.5,705,3.8,2236,4.9,95929,2.4,34041,2.2,23504,2.2,10537,2.8,482217,4.4,27589(s),41.2(s),5851,6.1,4071,5.4,3690,8.6,5176,6.3,53032,2.5,27960,1.5,8220,3.8,34764,3.1,14551,8.2,297313,3.4
0100000US,,United States,327910,Abrasive product manufacturing,2014,12737,2.0,751837,1.6,222704,3.7,96552,2.9,19061,3.2,27575,1.5,79516,7.6,9098,1.9,18592,2.1,385261,1.6,1702114,2.5,1336144,3.2,252585,5.1,25118(s),40.3(s),67346,0.5,20921,2.6,1028453,1.0,0,X,0,X,6064124,2.0,5644275,2.0,391943,0.0,419848,7.2,398664,7.6,D,D,D,D,4350900,3.1,628184,1.2,238569,2.4,164284,0.8,225330,1.2,628512,1.8,235584,2.9,156159,1.9,236768,2.1,126813,2.4,27943,2.6,98870,2.5,705,3.8,2236,4.9,95929,2.4,34041,2.2,23504,2.2,10537,2.8,482217,4.4,27589(s),41.2(s),5851,6.1,4071,5.4,3690,8.6,5176,6.3,53032,2.5,27960,1.5,8220,3.8,34764,3.1,14551,8.2,297313,3.4
0100000US,,United States,32799,All other nonmetallic mineral product manufacturing,2014,59148,1.6,2929238,0.8,748157,1.0,301649,1.4,31770,1.8,65583,3.2,349155,1.3,41259,1.6,85638,1.2,1849748,1.0,7998796,0.9,6543720,1.0,463071,3.7,344402,1.7,409786,1.3,237817,3.0,5868272,1.3,1433,0.0,D,D,18777098,0.8,17944888,0.8,1269304,0.0,832209,5.3,636168,6.3,D,D,D,D,10821691,1.0,2178218,1.2,909816,1.0,137237,2.2,1131166,2.2,2314641,0.8,939552,1.4,150890,2.5,1224200,1.2,684574,4.6,108323,18.4,576251,3.9,47856,25.9,11973,17.3,516422,3.0,250489,3.7,154505,5.2,95984,3.7,2029393,3.0,105980,5.3,21186,14.8,5826,4.3,17602,3.6,25719,4.1,263953,3.9,105048,3.0,43818,5.2,83898,3.4,120414,3.3,1235950,3.7
0100000US,,United States,327991,Cut stone and stone product manufacturing,2014,25186,1.3,1090377,1.4,223612,1.8,75735,2.0,4521,5.4,12859,3.7,130496,2.3,16751,1.6,34133,1.7,657830,1.7,1729669,1.6,1420917,1.8,125888,6.1,23823,5.9,39228,2.7,119813,3.9,461827,3.0,D,D,D,D,4203931,1.7,3996952,1.8,4151,0.0,206979,9.3,169861,9.9,17917,33.4,19201,22.2,2490107,2.4,540369,2.1,165573,3.2,43472,4.5,331325,3.5,588342,2.1,177279,4.9,47611,6.3,363452,3.1,132172,12.0,17448,23.5,114724,12.5,19625,12.8,3570,17.8,91529,13.4,92050,6.1,76196,6.9,15854,11.2,476906,5.0,19068,19.3,8528,36.7,2291,5.4,3135,9.4,10611,6.1,45770,4.8,11426,8.0,25707,7.4,32449,5.4,27618,7.3,290303,6.0
